DATAFLOW,LAST UPDATE,FREQ,REF_AREA,TRANSFORMATION,AGG_METHOD,UNIT,REFERENCE,ITEM,TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_CONF,COMMENT,UNIT_MULT
ECFIN:AMECO_CHAPTER08-02(1.0),17/11/25 07:59:29,Annual,"EA12 (including DEL ""linked"" Germany)",Index numbers (and moving arithmetic mean for time periods),Standard aggregation,"Original units (e.g. national currency, persons, etc.)",No reference,Capital share in total factor productivity: total economy,2017,102.7295,A,F,(2020 = 100),0
ECFIN:AMECO_CHAPTER08-02(1.0),17/11/25 07:59:29,Annual,"EA12 (including DEL ""linked"" Germany)",Index numbers (and moving arithmetic mean for time periods),Standard aggregation,"Original units (e.g. national currency, persons, etc.)",No reference,Capital share in total factor productivity: total economy,2018,103.00564,A,F,(2020 = 100),0
ECFIN:AMECO_CHAPTER08-02(1.0),17/11/25 07:59:29,Annual,"EA12 (including DEL ""linked"" Germany)",Index numbers (and moving arithmetic mean for time periods),Standard aggregation,"Original units (e.g. national currency, persons, etc.)",No reference,Capital share in total factor productivity: total economy,2019,103.07124,A,F,(2020 = 100),0
ECFIN:AMECO_CHAPTER08-02(1.0),17/11/25 07:59:29,Annual,"EA12 (including DEL ""linked"" Germany)",Index numbers (and moving arithmetic mean for time periods),Standard aggregation,"Original units (e.g. national currency, persons, etc.)",No reference,Capital share in total factor productivity: total economy,2020,100.0,A,F,(2020 = 100),0
ECFIN:AMECO_CHAPTER08-02(1.0),17/11/25 07:59:29,Annual,"EA12 (including DEL ""linked"" Germany)",Index numbers (and moving arithmetic mean for time periods),Standard aggregation,"Original units (e.g. national currency, persons, etc.)",No reference,Capital share in total factor productivity: total economy,2021,102.21396,A,F,(2020 = 100),0
ECFIN:AMECO_CHAPTER08-02(1.0),17/11/25 07:59:29,Annual,"EA12 (including DEL ""linked"" Germany)",Index numbers (and moving arithmetic mean for time periods),Standard aggregation,"Original units (e.g. national currency, persons, etc.)",No reference,Capital share in total factor productivity: total economy,2022,103.33795,A,F,(2020 = 100),0
ECFIN:AMECO_CHAPTER08-02(1.0),17/11/25 07:59:29,Annual,"EA12 (including DEL ""linked"" Germany)",Index numbers (and moving arithmetic mean for time periods),Standard aggregation,"Original units (e.g. national currency, persons, etc.)",No reference,Capital share in total factor productivity: total economy,2023,103.05215,A,F,(2020 = 100),0
ECFIN:AMECO_CHAPTER08-02(1.0),17/11/25 07:59:29,Annual,"EA12 (including DEL ""linked"" Germany)",Index numbers (and moving arithmetic mean for time periods),Standard aggregation,"Original units (e.g. national currency, persons, etc.)",No reference,Capital share in total factor productivity: total economy,2024,103.06191,A,F,(2020 = 100),0
ECFIN:AMECO_CHAPTER08-02(1.0),17/11/25 07:59:29,Annual,"EA12 (including DEL ""linked"" Germany)",Index numbers (and moving arithmetic mean for time periods),Standard aggregation,"Original units (e.g. national currency, persons, etc.)",No reference,Capital share in total factor productivity: total economy,2025,103.18476,A,F,(2020 = 100),0
ECFIN:AMECO_CHAPTER08-02(1.0),17/11/25 07:59:29,Annual,"EA12 (including DEL ""linked"" Germany)",Index numbers (and moving arithmetic mean for time periods),Standard aggregation,"Original units (e.g. national currency, persons, etc.)",No reference,Capital share in total factor productivity: total economy,2026,103.25224,A,F,(2020 = 100),0
ECFIN:AMECO_CHAPTER08-02(1.0),17/11/25 07:59:29,Annual,"EA12 (including DEL ""linked"" Germany)",Index numbers (and moving arithmetic mean for time periods),Standard aggregation,"Original units (e.g. national currency, persons, etc.)",No reference,Capital share in total factor productivity: total economy,2027,103.35604,A,F,(2020 = 100),0
ECFIN:AMECO_CHAPTER08-02(1.0),17/11/25 07:59:29,Annual,Canada,Index numbers (and moving arithmetic mean for time periods),Standard aggregation,"Original units (e.g. national currency, persons, etc.)",No reference,Labour share in total factor productivity: total economy,1960,53.10034,A,F,(2020 = 100),0
ECFIN:AMECO_CHAPTER08-02(1.0),17/11/25 07:59:29,Annual,Canada,Index numbers (and moving arithmetic mean for time periods),Standard aggregation,"Original units (e.g. national currency, persons, etc.)",No reference,Labour share in total factor productivity: total economy,1961,53.63052,A,F,(2020 = 100),0
ECFIN:AMECO_CHAPTER08-02(1.0),17/11/25 07:59:29,Annual,Canada,Index numbers (and moving arithmetic mean for time periods),Standard aggregation,"Original units (e.g. national currency, persons, etc.)",No reference,Labour share in total factor productivity: total economy,1962,54.99446,A,F,(2020 = 100),0
ECFIN:AMECO_CHAPTER08-02(1.0),17/11/25 07:59:29,Annual,Canada,Index numbers (and moving arithmetic mean for time periods),Standard aggregation,"Original units (e.g. national currency, persons, etc.)",No reference,Labour share in total factor productivity: total economy,1963,56.26601,A,F,(2020 = 100),0
ECFIN:AMECO_CHAPTER08-02(1.0),17/11/25 07:59:29,Annual,Canada,Index numbers (and moving arithmetic mean for time periods),Standard aggregation,"Original units (e.g. national currency, persons, etc.)",No reference,Labour share in total factor productivity: total economy,1964,57.46708,A,F,(2020 = 100),0
ECFIN:AMECO_CHAPTER08-02(1.0),17/11/25 07:59:29,Annual,Canada,Index numbers (and moving arithmetic mean for time periods),Standard aggregation,"Original units (e.g. national currency, persons, etc.)",No reference,Labour share in total factor productivity: total economy,1965,58.7915,A,F,(2020 = 100),0
ECFIN:AMECO_CHAPTER08-02(1.0),17/11/25 07:59:29,Annual,Canada,Index numbers (and moving arithmetic mean for time periods),Standard aggregation,"Original units (e.g. national currency, persons, etc.)",No reference,Labour share in total factor productivity: total economy,1966,59.98797,A,F,(2020 = 100),0
ECFIN:AMECO_CHAPTER08-02(1.0),17/11/25 07:59:29,Annual,Canada,Index numbers (and moving arithmetic mean for time periods),Standard aggregation,"Original units (e.g. national currency, persons, etc.)",No reference,Labour share in total factor productivity: total economy,1967,60.0902,A,F,(2020 = 100),0
ECFIN:AMECO_CHAPTER08-02(1.0),17/11/25 07:59:29,Annual,Canada,Index numbers (and moving arithmetic mean for time periods),Standard aggregation,"Original units (e.g. national currency, persons, etc.)",No reference,Labour share in total factor productivity: total economy,1968,62.06205,A,F,(2020 = 100),0
ECFIN:AMECO_CHAPTER08-02(1.0),17/11/25 07:59:29,Annual,Canada,Index numbers (and moving arithmetic mean for time periods),Standard aggregation,"Original units (e.g. national currency, persons, etc.)",No reference,Labour share in total factor productivity: total economy,1969,63.22724,A,F,(2020 = 100),0
ECFIN:AMECO_CHAPTER08-02(1.0),17/11/25 07:59:29,Annual,Canada,Index numbers (and moving arithmetic mean for time periods),Standard aggregation,"Original units (e.g. national currency, persons, etc.)",No reference,Labour share in total factor productivity: total economy,1970,64.19018,A,F,(2020 = 100),0
ECFIN:AMECO_CHAPTER08-02(1.0),17/11/25 07:59:29,Annual,Canada,Index numbers (and moving arithmetic mean for time periods),Standard aggregation,"Original units (e.g. national currency, persons, etc.)",No reference,Labour share in total factor productivity: total economy,1971,65.27251,A,F,(2020 = 100),0
ECFIN:AMECO_CHAPTER08-02(1.0),17/11/25 07:59:29,Annual,Canada,Index numbers (and moving arithmetic mean for time periods),Standard aggregation,"Original units (e.g. national currency, persons, etc.)",No reference,Labour share in total factor productivity: total economy,1972,66.7068,A,F,(2020 = 100),0
ECFIN:AMECO_CHAPTER08-02(1.0),17/11/25 07:59:29,Annual,Canada,Index numbers (and moving arithmetic mean for time periods),Standard aggregation,"Original units (e.g. national currency, persons, etc.)",No reference,Labour share in total factor productivity: total economy,1973,67.78874,A,F,(2020 = 100),0
ECFIN:AMECO_CHAPTER08-02(1.0),17/11/25 07:59:29,Annual,Canada,Index numbers (and moving arithmetic mean for time periods),Standard aggregation,"Original units (e.g. national currency, persons, etc.)",No reference,Labour share in total factor productivity: total economy,1974,67.96161,A,F,(2020 = 100),0
ECFIN:AMECO_CHAPTER08-02(1.0),17/11/25 07:59:29,Annual,Canada,Index numbers (and moving arithmetic mean for time periods),Standard aggregation,"Original units (e.g. national currency, persons, etc.)",No reference,Labour share in total factor productivity: total economy,1975,68.62505,A,F,(2020 = 100),0
ECFIN:AMECO_CHAPTER08-02(1.0),17/11/25 07:59:29,Annual,Canada,Index numbers (and moving arithmetic mean for time periods),Standard aggregation,"Original units (e.g. national currency, persons, etc.)",No reference,Labour share in total factor productivity: total economy,1976,70.93088,A,F,(2020 = 100),0
ECFIN:AMECO_CHAPTER08-02(1.0),17/11/25 07:59:29,Annual,Canada,Index numbers (and moving arithmetic mean for time periods),Standard aggregation,"Original units (e.g. national currency, persons, etc.)",No reference,Labour share in total factor productivity: total economy,1977,72.21322,A,F,(2020 = 100),0
ECFIN:AMECO_CHAPTER08-02(1.0),17/11/25 07:59:29,Annual,Canada,Index numbers (and moving arithmetic mean for time periods),Standard aggregation,"Original units (e.g. national currency, persons, etc.)",No reference,Labour share in total factor productivity: total economy,1978,72.68146,A,F,(2020 = 100),0
ECFIN:AMECO_CHAPTER08-02(1.0),17/11/25 07:59:29,Annual,Canada,Index numbers (and moving arithmetic mean for time periods),Standard aggregation,"Original units (e.g. national currency, persons, etc.)",No reference,Labour share in total factor productivity: total economy,1979,72.25808,A,F,(2020 = 100),0
ECFIN:AMECO_CHAPTER08-02(1.0),17/11/25 07:59:29,Annual,Canada,Index numbers (and moving arithmetic mean for time periods),Standard aggregation,"Original units (e.g. national currency, persons, etc.)",No reference,Labour share in total factor productivity: total economy,1980,72.12299,A,F,(2020 = 100),0
ECFIN:AMECO_CHAPTER08-02(1.0),17/11/25 07:59:29,Annual,Canada,Index numbers (and moving arithmetic mean for time periods),Standard aggregation,"Original units (e.g. national currency, persons, etc.)",No reference,Labour share in total factor productivity: total economy,1981,72.77894,A,F,(2020 = 100),0
ECFIN:AMECO_CHAPTER08-02(1.0),17/11/25 07:59:29,Annual,Canada,Index numbers (and moving arithmetic mean for time periods),Standard aggregation,"Original units (e.g. national currency, persons, etc.)",No reference,Labour share in total factor productivity: total economy,1982,73.44063,A,F,(2020 = 100),0
ECFIN:AMECO_CHAPTER08-02(1.0),17/11/25 07:59:29,Annual,Canada,Index numbers (and moving arithmetic mean for time periods),Standard aggregation,"Original units (e.g. national currency, persons, etc.)",No reference,Labour share in total factor productivity: total economy,1983,74.52754,A,F,(2020 = 100),0
ECFIN:AMECO_CHAPTER08-02(1.0),17/11/25 07:59:29,Annual,Canada,Index numbers (and moving arithmetic mean for time periods),Standard aggregation,"Original units (e.g. national currency, persons, etc.)",No reference,Labour share in total factor productivity: total economy,1984,75.83335,A,F,(2020 = 100),0
ECFIN:AMECO_CHAPTER08-02(1.0),17/11/25 07:59:29,Annual,Canada,Index numbers (and moving arithmetic mean for time periods),Standard aggregation,"Original units (e.g. national currency, persons, etc.)",No reference,Labour share in total factor productivity: total economy,1985,76.27516,A,F,(2020 = 100),0
ECFIN:AMECO_CHAPTER08-02(1.0),17/11/25 07:59:29,Annual,Canada,Index numbers (and moving arithmetic mean for time periods),Standard aggregation,"Original units (e.g. national currency, persons, etc.)",No reference,Labour share in total factor productivity: total economy,1986,75.8399,A,F,(2020 = 100),0
ECFIN:AMECO_CHAPTER08-02(1.0),17/11/25 07:59:29,Annual,Canada,Index numbers (and moving arithmetic mean for time periods),Standard aggregation,"Original units (e.g. national currency, persons, etc.)",No reference,Labour share in total factor productivity: total economy,1987,76.06713,A,F,(2020 = 100),0
ECFIN:AMECO_CHAPTER08-02(1.0),17/11/25 07:59:29,Annual,Canada,Index numbers (and moving arithmetic mean for time periods),Standard aggregation,"Original units (e.g. national currency, persons, etc.)",No reference,Labour share in total factor productivity: total economy,1988,76.54059,A,F,(2020 = 100),0
ECFIN:AMECO_CHAPTER08-02(1.0),17/11/25 07:59:29,Annual,Canada,Index numbers (and moving arithmetic mean for time periods),Standard aggregation,"Original units (e.g. national currency, persons, etc.)",No reference,Labour share in total factor productivity: total economy,1989,76.66984,A,F,(2020 = 100),0
ECFIN:AMECO_CHAPTER08-02(1.0),17/11/25 07:59:29,Annual,Canada,Index numbers (and moving arithmetic mean for time periods),Standard aggregation,"Original units (e.g. national currency, persons, etc.)",No reference,Labour share in total factor productivity: total economy,1990,76.63303,A,F,(2020 = 100),0
ECFIN:AMECO_CHAPTER08-02(1.0),17/11/25 07:59:29,Annual,Canada,Index numbers (and moving arithmetic mean for time periods),Standard aggregation,"Original units (e.g. national currency, persons, etc.)",No reference,Labour share in total factor productivity: total economy,1991,77.06777,A,F,(2020 = 100),0
ECFIN:AMECO_CHAPTER08-02(1.0),17/11/25 07:59:29,Annual,Canada,Index numbers (and moving arithmetic mean for time periods),Standard aggregation,"Original units (e.g. national currency, persons, etc.)",No reference,Labour share in total factor productivity: total economy,1992,78.08398,A,F,(2020 = 100),0
